,price
4358,933300.0
4359,2517900.0
4360,3150000.0
4361,4305000.0
4362,1747200.0
4363,16275000.0
4364,4031300.0
4365,1249500.0
4366,1013200.0
4367,1047900.0
4368,1575000.0
4369,743400.0
4370,2997800.0
4371,8702400.0
4372,1504600.0
4373,997500.0
4374,753900.0
4375,588000.0
4376,1312500.0
4377,5040000.0
4378,2499000.0
4379,1394400.0
4380,3549000.0
4381,5682000.0
4382,2047500.0
4383,1472100.0
4384,2509500.0
4385,1606500.0
4386,2902200.0
4387,5145000.0
4388,819000.0
4389,3969000.0
4390,7350000.0
4391,1344000.0
4392,451500.0
4393,598500.0
4394,1618000.0
4395,525000.0
4396,1959300.0
4397,827400.0
4398,19740000.0
4399,1680000.0
4400,609000.0
4401,4410000.0
4402,1785000.0
4403,934500.0
4404,1451100.0
4405,420000.0
4406,3033400.0
4407,4462500.0
4408,1047900.0
4409,1239000.0
4410,1470000.0
4411,1050000.0
4412,1260000.0
4413,3113200.0
4414,1260000.0
4415,16800000.0
4416,1773200.0
4417,4062400.0
4418,1194900.0
4419,2992500.0
4420,488200.0
4421,3655400.0
4422,934500.0
4423,1851700.0
4424,1344000.0
4425,2918000.0
4426,420000.0
4427,1207500.0
4428,892500.0
4429,588000.0
4430,1974000.0
4431,1785000.0
4432,17159300.0
4433,997500.0
4434,1365000.0
4435,1000600.0
4436,837900.0
4437,997500.0
4438,1930400.0
4439,2835000.0
4440,722400.0
4441,2415000.0
4442,4305000.0
4443,1756600.0
4444,24150000.0
4445,617400.0
4446,1390200.0
4447,2918000.0
4448,3945900.0
4449,419000.0
4450,1260000.0
4451,378000.0
4452,2376200.0
4453,1365000.0
4454,3727500.0
4455,420000.0
4456,787500.0
4457,2625000.0
4458,609000.0
4459,12652500.0
4460,1168400.0
4461,2100000.0
4462,819000.0
4463,493500.0
4464,8400000.0
4465,944900.0
4466,1470000.0
4467,2754000.0
4468,2394000.0
4469,1207500.0
4470,2823400.0
4471,344400.0
4472,5544000.0
4473,577500.0
4474,816900.0
4475,5460000.0
4476,375900.0
4477,1134000.0
4478,454600.0
4479,2887500.0
4480,1702000.0
4481,8059800.0
4482,11340000.0
4483,776000.0
4484,1231900.0
4485,3028200.0
4486,3864000.0
4487,8904000.0
4488,525000.0
4489,3579200.0
4490,787500.0
4491,8505000.0
4492,2287800.0
4493,6174000.0
4494,682500.0
4495,724500.0
4496,4839900.0
4497,3675000.0
4498,672000.0
4499,399000.0
4500,4208400.0
4501,3215100.0
4502,858900.0
4503,23100000.0
4504,2625000.0
4505,18198600.0
4506,942900.0
4507,2730000.0
4508,714000.0
4509,7980000.0
4510,1495200.0
4511,691800.0
4512,556500.0
4513,438900.0
4514,1522500.0
4515,1764000.0
4516,1627500.0
4517,420000.0
4518,1700000.0
4519,2411600.0
4520,2601700.0
4521,567000.0
4522,2244900.0
4523,1746200.0
4524,997500.0
4525,451500.0
4526,3024000.0
4527,6905800.0
4528,2047500.0
4529,1365000.0
4530,848400.0
4531,813800.0
4532,610000.0
4533,1396500.0
4534,609000.0
4535,522900.0
4536,2520000.0
4537,3329600.0
4538,577500.0
4539,2612400.0
4540,997500.0
4541,8085000.0
4542,1029000.0
4543,1291500.0
4544,2422600.0
4545,449400.0
4546,1700000.0
4547,5250000.0
4548,1433200.0
4549,514500.0
4550,556500.0
4551,6917400.0
4552,753900.0
4553,588000.0
4554,523800.0
4555,902000.0
4556,504000.0
4557,2047500.0
4558,3360000.0
4559,2764600.0
4560,4179000.0
4561,945000.0
4562,2076500.0
4563,1575000.0
4564,1942500.0
4565,355800.0
4566,1566600.0
4567,682500.0
4568,719200.0
4569,2003400.0
4570,586800.0
4571,6510000.0
4572,2415000.0
4573,8837800.0
4574,13524000.0
4575,703500.0
4576,16590000.0
4577,660300.0
4578,609000.0
4579,735000.0
4580,1554000.0
4581,701400.0
4582,1415400.0
4583,997500.0
4584,1260000.0
4585,3192000.0
4586,493500.0
4587,378000.0
4588,4058900.0
4589,609000.0
4590,1134000.0
4591,9376500.0
4592,1700000.0
4593,1680000.0
4594,4229400.0
4595,399000.0
4596,3885000.0
4597,1638300.0
4598,2787800.0
4599,745500.0
4600,2787800.0
4601,1417500.0
4602,2677500.0
4603,976500.0
4604,522900.0
4605,2884200.0
4606,530200.0
4607,1459500.0
4608,1823600.0
4609,23100000.0
4610,1877400.0
4611,1722000.0
4612,375900.0
4613,1669500.0
4614,4074000.0
4615,2562000.0
4616,1799400.0
4617,386400.0
4618,659400.0
4619,525000.0
4620,2393200.0
4621,5859000.0
4622,1281000.0
4623,3234000.0
4624,2631200.0
4625,1680000.0
4626,840000.0
4627,3586000.0
4628,577500.0
4629,1470900.0
4630,572200.0
4631,419000.0
4632,2430800.0
4633,4208400.0
4634,1337700.0
4635,7455000.0
4636,932400.0
4637,1016400.0
4638,966000.0
4639,3137400.0
4640,2684600.0
4641,1338800.0
4642,2486400.0
4643,677200.0
4644,2408300.0
4645,614200.0
4646,1050000.0
4647,682500.0
4648,1050000.0
4649,1155000.0
4650,564900.0
4651,2469600.0
4652,2887500.0
4653,976500.0
4654,5250000.0
4655,3150000.0
4656,1993300.0
4657,1554000.0
4658,1176000.0
4659,1312500.0
4660,2459100.0
4661,1711500.0
4662,435800.0
4663,1354500.0
4664,3433500.0
4665,4229400.0
4666,6615000.0
4667,1562400.0
4668,2634400.0
4669,2047500.0
4670,714000.0
4671,5124000.0
4672,3945900.0
4673,22050000.0
4674,1044800.0
4675,892500.0
4676,1102500.0
4677,493500.0
4678,1701000.0
4679,660300.0
4680,1102500.0
4681,4074000.0
4682,1207500.0
4683,4832500.0
4684,25407100.0
4685,3878700.0
4686,1613800.0
4687,1155000.0
4688,7875000.0
4689,2737300.0
4690,525000.0
4691,524000.0
4692,2814000.0
4693,714000.0
4694,997500.0
4695,8799000.0
4696,724500.0
4697,2782900.0
4698,2659600.0
4699,409500.0
4700,2622900.0
4701,1049000.0
4702,451500.0
4703,3457700.0
4704,1575000.0
4705,1812400.0
4706,3094700.0
4707,3759000.0
4708,2940000.0
4709,3452400.0
4710,3304200.0
4711,2929500.0
4712,976500.0
4713,23100000.0
4714,1540800.0
4715,633200.0
4716,616000.0
4717,1312500.0
4718,399000.0
4719,4115800.0
4720,1773300.0
4721,1695800.0
4722,3570000.0
4723,630000.0
4724,596400.0
4725,3286400.0
4726,1987600.0
4727,5460000.0
4728,1785000.0
4729,396900.0
4730,1029000.0
4731,1260000.0
4732,933300.0
4733,383200.0
4734,1797600.0
4735,3243300.0
4736,8998500.0
4737,1995000.0
4738,577500.0
4739,806400.0
4740,1749300.0
4741,472500.0
4742,984900.0
4743,472500.0
4744,2467500.0
4745,1995000.0
4746,1739800.0
4747,1900500.0
4748,1912000.0
4749,1155000.0
4750,366300.0
4751,1050000.0
4752,952400.0
4753,2835000.0
4754,5477800.0
4755,2362500.0
4756,1890000.0
4757,1365000.0
4758,12075000.0
4759,18199500.0
4760,1044800.0
4761,1280000.0
4762,2158800.0
4763,1249500.0
4764,1680000.0
4765,924000.0
4766,2577800.0
4767,1837500.0
4768,1417500.0
4769,2310000.0
4770,3087000.0
4771,5250000.0
4772,1029000.0
4773,787500.0
4774,3011400.0
4775,8059800.0
4776,2226000.0
4777,1352400.0
4778,1667400.0
4779,995400.0
4780,629000.0
4781,7986300.0
4782,974400.0
4783,3798900.0
4784,367500.0
4785,1840600.0
4786,2704800.0
4787,879900.0
4788,1016400.0
4789,491400.0
4790,367500.0
4791,1449000.0
4792,1627500.0
4793,4300800.0
4794,22890000.0
4795,2625000.0
4796,2618700.0
4797,974400.0
4798,2047500.0
4799,1291500.0
4800,5124000.0
4801,2625000.0
4802,1447700.0
4803,651000.0
4804,682500.0
4805,2625000.0
4806,2939000.0
4807,3538500.0
4808,606900.0
4809,1661800.0
4810,2012800.0
4811,1890000.0
4812,787500.0
4813,3987900.0
4814,1365000.0
4815,1873200.0
4816,945000.0
4817,2099000.0
4818,840000.0
4819,2340600.0
4820,1239000.0
4821,627900.0
4822,55755000.0
4823,1006800.0
4824,18199500.0
4825,798000.0
4826,1574000.0
4827,1748100.0
4828,913500.0
4829,701400.0
4830,16683300.0
4831,388500.0
4832,1312500.0
4833,330800.0
4834,407400.0
4835,1155000.0
4836,934500.0
4837,6678000.0
4838,346500.0
4839,3533200.0
4840,12715500.0
4841,997500.0
4842,997500.0
4843,1948800.0
4844,8059800.0
4845,1781800.0
4846,3213000.0
4847,1985600.0
4848,3045000.0
4849,1216800.0
4850,556500.0
4851,887200.0
4852,460800.0
4853,2110500.0
4854,861000.0
4855,8059800.0
4856,1122400.0
4857,1680000.0
4858,7978200.0
4859,2969400.0
4860,997500.0
4861,512400.0
4862,2205000.0
4863,5250000.0
4864,1837500.0
4865,1050000.0
4866,3245400.0
4867,1249500.0
4868,861000.0
4869,2192400.0
4870,1155000.0
4871,1155000.0
4872,3150000.0
4873,1614000.0
4874,2422400.0
4875,3557400.0
4876,378000.0
4877,722400.0
4878,4200000.0
4879,3880800.0
4880,1470000.0
4881,1155000.0
4882,819000.0
4883,3358500.0
4884,840000.0
4885,6909000.0
4886,1646400.0
4887,472500.0
4888,879900.0
4889,829500.0
4890,966000.0
4891,451500.0
4892,1449000.0
4893,2787800.0
4894,1071000.0
4895,7350000.0
4896,23100000.0
4897,1854300.0
4898,1974000.0
4899,6195000.0
4900,2608500.0
4901,735000.0
4902,1784000.0
4903,651000.0
4904,1943600.0
4905,722400.0
4906,1837500.0
4907,609000.0
4908,1113000.0
4909,6300000.0
4910,1675100.0
4911,26827500.0
4912,2822400.0
4913,1470000.0
4914,785400.0
4915,1155000.0
4916,525000.0
4917,2625000.0
4918,4397400.0
4919,1365000.0
4920,1029000.0
4921,1784000.0
4922,2339800.0
4923,1562400.0
4924,5727800.0
4925,627900.0
4926,1284200.0
4927,598500.0
4928,3759000.0
4929,7986300.0
4930,564900.0
4931,5985000.0
4932,1361800.0
4933,525000.0
4934,1143300.0
4935,596400.0
4936,6699000.0
4937,6016500.0
4938,22890000.0
4939,2289000.0
4940,341200.0
4941,819000.0
4942,1957200.0
4943,3788400.0
4944,756000.0
4945,504000.0
4946,668800.0
4947,806400.0
4948,3263400.0
4949,4116000.0
4950,934500.0
4951,4756500.0
4952,1386000.0
4953,7665000.0
4954,459900.0
4955,2429700.0
4956,3329600.0
4957,1890000.0
4958,2047500.0
4959,1470000.0
4960,1680000.0
4961,2363600.0
4962,7035000.0
4963,722400.0
4964,1627500.0
4965,6489000.0
4966,556500.0
4967,2835000.0
4968,840000.0
4969,892500.0
4970,4181100.0
4971,712800.0
4972,472500.0
4973,2363600.0
4974,2889600.0
4975,2625000.0
4976,404200.0
4977,1995000.0
4978,3009300.0
4979,441000.0
4980,462000.0
4981,588000.0
4982,2520000.0
4983,2021200.0
4984,924000.0
4985,1860600.0
4986,2214400.0
4987,451500.0
4988,9834300.0
4989,1564500.0
4990,981100.0
4991,1890000.0
4992,702400.0
4993,420000.0
4994,4820600.0
4995,3771600.0
4996,556500.0
4997,617400.0
4998,1462600.0
4999,1837500.0
5000,638400.0
5001,1522500.0
5002,1050000.0
5003,1627500.0
5004,1680000.0
5005,1688400.0
5006,420000.0
5007,3045000.0
5008,5681600.0
5009,4704000.0
5010,596400.0
5011,606900.0
5012,4757600.0
5013,26775000.0
5014,6016500.0
5015,756000.0
5016,1351400.0
5017,840000.0
5018,1312500.0
5019,2281600.0
5020,714000.0
5021,1165500.0
5022,1239000.0
5023,2543100.0
5024,1417500.0
5025,3801000.0
5026,4777500.0
5027,1785000.0
5028,585900.0
5029,13533300.0
5030,2358300.0
5031,869400.0
5032,5670000.0
5033,945000.0
5034,588000.0
5035,2887500.0
5036,2876800.0
5037,932400.0
5038,1060900.0
5039,554400.0
5040,514500.0
5041,2528400.0
5042,1785000.0
5043,12442500.0
5044,871500.0
5045,787500.0
5046,2047500.0
5047,2475900.0
5048,924000.0
5049,1688400.0
5050,2265900.0
5051,3554800.0
5052,651000.0
5053,1365000.0
5054,2071600.0
5055,4200000.0
5056,1973000.0
5057,840000.0
5058,2363600.0
5059,6279000.0
5060,1375500.0
5061,6510000.0
5062,682500.0
5063,1961700.0
5064,5670000.0
5065,2625000.0
5066,2727600.0
5067,11340000.0
5068,2720600.0
5069,7043800.0
5070,1878400.0
5071,4725000.0
5072,5985000.0
5073,1344000.0
5074,5040900.0
5075,462000.0
5076,2762600.0
5077,2068500.0
5078,995400.0
5079,933300.0
5080,1974000.0
5081,892500.0
5082,3074400.0
5083,609000.0
5084,1879500.0
5085,3903900.0
5086,11424000.0
5087,582800.0
5088,1792400.0
5089,16590000.0
5090,3937600.0
5091,3139500.0
5092,397800.0
5093,1197000.0
5094,1733600.0
5095,461000.0
5096,913500.0
5097,2035000.0
5098,1812400.0
5099,8059800.0
5100,388500.0
5101,577500.0
5102,2715300.0
5103,1627500.0
5104,1323000.0
5105,879900.0
5106,3150000.0
5107,2446500.0
5108,2402400.0
5109,5250000.0
5110,1299900.0
5111,493500.0
5112,1437400.0
5113,1458300.0
5114,1995000.0
5115,2940000.0
5116,419000.0
5117,1228500.0
5118,5250000.0
5119,564900.0
5120,2727900.0
5121,378000.0
5122,609000.0
5123,1995000.0
5124,13650000.0
5125,1470000.0
5126,2729000.0
5127,404200.0
5128,1753500.0
5129,1396500.0
5130,628800.0
5131,2270100.0
5132,6339900.0
5133,3961600.0
5134,787500.0
5135,7060200.0
5136,1562400.0
5137,3252900.0
5138,1822800.0
5139,1427000.0
5140,4171600.0
5141,3675000.0
5142,588000.0
5143,5040000.0
5144,4229400.0
5145,609000.0
5146,577500.0
5147,3084900.0
5148,546000.0
5149,546000.0
5150,1312500.0
5151,4501400.0
5152,1260000.0
5153,866200.0
5154,1429000.0
5155,629000.0
5156,3635100.0
5157,3773100.0
5158,1900500.0
5159,1366000.0
5160,1344000.0
5161,2047500.0
5162,1029000.0
5163,1368200.0
5164,630000.0
5165,829500.0
5166,420000.0
5167,336000.0
5168,617400.0
5169,346500.0
5170,2472800.0
5171,1545600.0
5172,3318000.0
5173,953400.0
5174,2012800.0
5175,1572900.0
5176,803200.0
5177,593200.0
5178,1890000.0
5179,2622900.0
5180,3150000.0
5181,1299900.0
5182,2940000.0
5183,2205000.0
5184,467200.0
5185,1499400.0
5186,1018500.0
5187,1978200.0
5188,491400.0
5189,4305000.0
5190,732900.0
5191,13629000.0
5192,12575100.0
5193,417900.0
5194,596400.0
5195,1732500.0
5196,3879800.0
5197,577500.0
5198,3579200.0
5199,1830200.0
5200,766500.0
5201,5040900.0
5202,1562400.0
5203,1029000.0
5204,787500.0
5205,8379000.0
5206,467200.0
5207,396900.0
5208,630000.0
5209,1522500.0
5210,4725000.0
5211,498800.0
5212,1344000.0
5213,491400.0
5214,1071000.0
5215,693000.0
5216,4292400.0
5217,23100000.0
5218,619500.0
5219,1197000.0
5220,2016000.0
5221,8998500.0
5222,13020000.0
5223,524000.0
5224,1459500.0
5225,7986300.0
5226,1312500.0
5227,1113000.0
5228,974400.0
5229,2362500.0
5230,1381800.0
5231,21000000.0
5232,4130800.0
5233,3386200.0
5234,386400.0
5235,1349200.0
5236,3570000.0
5237,1353400.0
5238,756000.0
5239,22890000.0
5240,729800.0
5241,8064000.0
5242,609000.0
5243,4708200.0
5244,6678000.0
5245,4305000.0
5246,871500.0
5247,1302000.0
5248,1984500.0
5249,1522500.0
5250,1509900.0
5251,1438500.0
5252,386400.0
5253,1774500.0
5254,1802500.0
5255,724500.0
5256,1291500.0
5257,735000.0
5258,1575000.0
5259,609000.0
5260,729800.0
5261,3255000.0
5262,7917000.0
5263,1491000.0
5264,3129000.0
5265,12715500.0
5266,1260000.0
5267,7072800.0
5268,578600.0
5269,1545600.0
5270,3021900.0
5271,420000.0
5272,1792400.0
5273,722400.0
5274,575400.0
5275,588000.0
5276,722400.0
5277,2213400.0
5278,419000.0
5279,714000.0
5280,451500.0
5281,1050000.0
5282,1869000.0
5283,630000.0
5284,2819200.0
5285,1681400.0
5286,892500.0
5287,3788400.0
5288,3078900.0
5289,630000.0
5290,1366000.0
5291,3515400.0
5292,858900.0
5293,2337300.0
5294,3255000.0
5295,1974000.0
5296,1366000.0
5297,441000.0
5298,1260000.0
5299,31500000.0
5300,4179000.0
5301,5649000.0
5302,714000.0
5303,4305000.0
5304,2184000.0
5305,588000.0
5306,577500.0
5307,1978200.0
5308,2467500.0
5309,554400.0
5310,1901600.0
5311,840000.0
5312,1702000.0
5313,677200.0
5314,8505000.0
5315,4756500.0
5316,3465000.0
5317,2745300.0
5318,1260000.0
5319,441000.0
5320,861000.0
5321,2940000.0
5322,577500.0
5323,690900.0
5324,3011400.0
5325,840000.0
5326,4305000.0
5327,2415000.0
5328,1365500.0
5329,556500.0
5330,945000.0
5331,556500.0
5332,606900.0
5333,2467500.0
5334,3360000.0
5335,644600.0
5336,1496200.0
5337,3255000.0
5338,1732500.0
5339,2289000.0
5340,2475900.0
5341,735000.0
5342,1207500.0
5343,1845900.0
5344,564900.0
5345,1152900.0
5346,840000.0
5347,7959000.0
5348,1827000.0
5349,598500.0
5350,1176000.0
5351,5626800.0
5352,4095000.0
5353,1545600.0
5354,2205000.0
5355,1194900.0
5356,493500.0
5357,1050000.0
5358,2729000.0
5359,1971900.0
5360,598500.0
5361,840000.0
5362,955500.0
5363,1667400.0
5364,1050000.0
5365,420000.0
5366,756000.0
5367,4861500.0
5368,7129500.0
5369,1360800.0
5370,2231200.0
5371,3150000.0
5372,1239000.0
5373,441000.0
5374,451500.0
5375,838800.0
5376,764400.0
5377,577500.0
5378,808500.0
5379,5859000.0
5380,714000.0
5381,409500.0
5382,5555600.0
5383,1562400.0
5384,3945900.0
5385,1995000.0
5386,493500.0
5387,787500.0
5388,6582400.0
5389,945000.0
5390,477800.0
5391,1701000.0
5392,913500.0
5393,1352400.0
5394,1680000.0
5395,1378100.0
5396,6606600.0
5397,1165500.0
5398,4229400.0
5399,404200.0
5400,3081800.0
5401,575400.0
5402,588000.0
5403,1792400.0
5404,714000.0
5405,603800.0
5406,441000.0
5407,420000.0
5408,682500.0
5409,1394400.0
5410,693000.0
5411,2988300.0
5412,4667700.0
5413,1564500.0
5414,1771400.0
5415,2604000.0
5416,765400.0
5417,554400.0
5418,2205000.0
5419,6930000.0
5420,1039500.0
5421,1605300.0
5422,630000.0
5423,1050000.0
5424,1981100.0
5425,1164300.0
5426,5024200.0
5427,984900.0
5428,5565000.0
5429,4014200.0
5430,656200.0
5431,1869000.0
5432,997500.0
5433,1438500.0
5434,6195000.0
5435,871500.0
5436,450300.0
5437,848400.0
5438,1459500.0
5439,450300.0
5440,1820000.0
5441,1364000.0
5442,597400.0
5443,554400.0
5444,451500.0
5445,714000.0
5446,10899000.0
5447,4438400.0
5448,743400.0
5449,567000.0
5450,3150000.0
5451,1239000.0
5452,459800.0
5453,367500.0
5454,682500.0
5455,672000.0
5456,714000.0
5457,6161400.0
5458,1680000.0
5459,2730000.0
5460,5565000.0
5461,2047500.0
5462,1344000.0
5463,1155000.0
5464,892500.0
5465,504000.0
5466,8059800.0
5467,2164000.0
5468,2252200.0
5469,2368300.0
5470,2940000.0
5471,378000.0
5472,524000.0
5473,5775000.0
5474,472500.0
5475,5132400.0
5476,596400.0
5477,1142400.0
5478,5250000.0
5479,2505200.0
5480,1647400.0
5481,4809000.0
5482,4082400.0
5483,617400.0
5484,1730400.0
5485,530200.0
5486,514500.0
5487,2584900.0
5488,551200.0
5489,556500.0
5490,1774500.0
5491,8059800.0
5492,2772000.0
5493,1259000.0
5494,1166600.0
5495,535500.0
5496,551200.0
5497,682500.0
5498,3139500.0
5499,3675000.0
5500,1470000.0
5501,556500.0
5502,1155000.0
5503,407400.0
5504,8998500.0
5505,1458300.0
5506,4257800.0
5507,1575000.0
5508,2205000.0
5509,2598800.0
5510,1306200.0
5511,556500.0
5512,932400.0
5513,407400.0
5514,785400.0
5515,556500.0
5516,3675000.0
5517,722400.0
5518,827400.0
5519,1207500.0
5520,828300.0
5521,1962600.0
5522,672000.0
5523,945000.0
5524,1365000.0
5525,556500.0
5526,3570000.0
5527,1677900.0
5528,5901200.0
5529,1627500.0
5530,1785000.0
5531,2156700.0
5532,5972400.0
5533,765300.0
5534,11550000.0
5535,798000.0
5536,617400.0
5537,787500.0
5538,9333300.0
5539,5932500.0
5540,540800.0
5541,628800.0
5542,933300.0
5543,1134000.0
5544,840000.0
5545,714000.0
5546,564900.0
5547,1876600.0
5548,2730000.0
5549,3990000.0
5550,7020300.0
5551,876800.0
5552,1428000.0
5553,1509900.0
5554,785400.0
5555,924000.0
5556,1632800.0
5557,1341300.0
5558,2295300.0
5559,3579200.0
5560,8505000.0
5561,1911000.0
5562,1680000.0
5563,367500.0
5564,3360000.0
5565,892500.0
5566,3021900.0
5567,8772800.0
5568,1680000.0
5569,1737800.0
5570,2889600.0
5571,577500.0
5572,1312500.0
5573,2394000.0
5574,593200.0
5575,1554000.0
5576,824200.0
5577,1659000.0
5578,6090000.0
5579,1529700.0
5580,4159000.0
5581,1354500.0
5582,714000.0
5583,997500.0
5584,2467500.0
5585,546000.0
5586,1918400.0
5587,944000.0
5588,1686600.0
5589,6037500.0
5590,724500.0
5591,7968300.0
5592,2568200.0
5593,819000.0
5594,2612400.0
5595,2368900.0
5596,3349500.0
5597,8059800.0
5598,819000.0
5599,645800.0
5600,1498400.0
5601,827400.0
5602,4494000.0
5603,1879500.0
5604,1417500.0
5605,1470000.0
5606,1772400.0
5607,2520000.0
5608,357000.0
5609,3675000.0
5610,5754000.0
5611,735000.0
5612,1461600.0
5613,5029500.0
5614,2940000.0
5615,1980600.0
5616,2226000.0
5617,2402400.0
5618,396900.0
5619,1680000.0
5620,1449000.0
5621,882000.0
5622,428400.0
5623,1533000.0
5624,1825800.0
5625,840000.0
5626,630000.0
5627,1312500.0
5628,2130400.0
5629,1659000.0
5630,2887500.0
5631,3299100.0
5632,3140900.0
5633,2382200.0
5634,682500.0
5635,577500.0
5636,524000.0
5637,4989600.0
5638,1471000.0
5639,651000.0
5640,2709000.0
5641,607800.0
5642,3150000.0
5643,6806500.0
5644,651000.0
5645,1408000.0
5646,2551500.0
5647,2887500.0
5648,1016400.0
5649,6182400.0
5650,525000.0
5651,2572500.0
5652,1627500.0
5653,367500.0
5654,1371300.0
5655,4623200.0
5656,734000.0
5657,4147500.0
5658,530200.0
5659,1930400.0
5660,2415000.0
5661,3299100.0
5662,682500.0
5663,766500.0
5664,12600000.0
5665,6667500.0
5666,345400.0
5667,1260000.0
5668,682500.0
5669,577500.0
5670,2289000.0
5671,1985600.0
5672,735000.0
5673,640500.0
5674,1790700.0
5675,1247400.0
5676,630000.0
5677,3937500.0
5678,1365000.0
5679,2884400.0
5680,1974000.0
5681,372800.0
5682,2548400.0
5683,2473800.0
5684,766500.0
5685,4725000.0
5686,2358300.0
5687,609900.0
5688,7350000.0
5689,3129000.0
5690,8505000.0
5691,701400.0
5692,570200.0
5693,543900.0
5694,3529700.0
5695,1911300.0
5696,932400.0
5697,3276000.0
5698,1682100.0
5699,6129900.0
5700,1354500.0
5701,522900.0
5702,964800.0
5703,1974000.0
5704,576400.0
5705,1879500.0
5706,890400.0
5707,1575000.0
5708,1995000.0
5709,2516800.0
5710,2625000.0
5711,1218000.0
5712,1702000.0
5713,729800.0
5714,1323000.0
5715,901800.0
5716,8998500.0
5717,750800.0
5718,1037400.0
5719,588000.0
5720,9825900.0
5721,670800.0
5722,2071600.0
5723,2047500.0
5724,1260000.0
5725,723200.0
5726,438900.0
5727,3007600.0
5728,1197000.0
5729,8059800.0
5730,4115800.0
5731,441000.0
5732,3326400.0
5733,1957200.0
5734,2875800.0
5735,624800.0
5736,1424800.0
5737,1029000.0
5738,3767400.0
5739,3885000.0
5740,2373000.0
5741,609000.0
5742,630000.0
5743,869400.0
5744,577500.0
5745,2966200.0
5746,386400.0
5747,3423000.0
5748,714000.0
5749,483000.0
5750,417900.0
5751,522900.0
5752,1890000.0
5753,682500.0
5754,1365000.0
5755,1515200.0
5756,756000.0
5757,575400.0
5758,5145000.0
5759,682500.0
5760,627900.0
5761,1793400.0
5762,522900.0
5763,2752000.0
5764,5880000.0
5765,995400.0
5766,9450000.0
5767,564900.0
5768,924000.0
5769,1496200.0
5770,2077300.0
5771,1186500.0
5772,2887500.0
5773,1764800.0
5774,1186500.0
5775,1207500.0
5776,2226000.0
5777,1417500.0
5778,491400.0
5779,4623200.0
5780,349600.0
5781,6174000.0
5782,1344000.0
5783,1499400.0
5784,6016500.0
5785,6016500.0
5786,1723000.0
5787,4935000.0
5788,8064000.0
5789,598500.0
5790,577500.0
5791,1457400.0
5792,2429700.0
5793,3510200.0
5794,388500.0
5795,1289400.0
5796,945000.0
5797,556500.0
5798,8059800.0
5799,362200.0
5800,4989500.0
5801,3150000.0
5802,3570000.0
5803,1386000.0
5804,1333500.0
5805,1890000.0
5806,1049000.0
5807,5859000.0
5808,602600.0
5809,3864000.0
5810,680400.0
5811,336000.0
5812,2278500.0
5813,1533000.0
5814,9834300.0
5815,827400.0
5816,3885000.0
5817,4667200.0
5818,1029000.0
5819,551200.0
5820,2982000.0
5821,861000.0
5822,2111600.0
5823,9875200.0
5824,521800.0
5825,5649000.0
5826,2035300.0
5827,3675000.0
5828,386400.0
5829,934500.0
5830,1989800.0
5831,1878400.0
5832,5040000.0
5833,2100000.0
5834,1974000.0
5835,2572500.0
5836,840000.0
5837,2520000.0
5838,12810000.0
5839,1094100.0
5840,575400.0
5841,630000.0
5842,1911000.0
5843,2929500.0
5844,1575000.0
5845,2952600.0
5846,3000900.0
5847,2356200.0
5848,4179000.0
5849,2331000.0
5850,2554500.0
5851,4024600.0
5852,399000.0
5853,1533000.0
5854,672000.0
5855,1575000.0
5856,6300000.0
5857,1665300.0
5858,630000.0
5859,2000200.0
5860,682500.0
5861,420000.0
5862,1197000.0
5863,2551500.0
5864,892500.0
5865,58590000.0
5866,1236900.0
5867,932400.0
5868,806400.0
5869,2310000.0
5870,1722900.0
5871,997500.0
5872,740200.0
5873,2664900.0
5874,596400.0
5875,840000.0
5876,1044800.0
5877,9745500.0
5878,9523500.0
5879,1545600.0
5880,367500.0
5881,1155000.0
5882,1708400.0
5883,837900.0
5884,585900.0
5885,2401400.0
5886,1987600.0
5887,666800.0
5888,593200.0
5889,942900.0
5890,2331000.0
5891,5355000.0
5892,3990000.0
5893,4819500.0
5894,2337300.0
5895,575400.0
5896,1806000.0
5897,546000.0
5898,655100.0
5899,3378900.0
5900,2226000.0
5901,2420200.0
5902,2110500.0
5903,4711400.0
5904,924000.0
5905,766500.0
5906,1574000.0
5907,6161400.0
5908,1667400.0
5909,617400.0
5910,4725000.0
5911,4284000.0
5912,607700.0
5913,976500.0
5914,1862700.0
5915,1615800.0
5916,819000.0
5917,1822800.0
5918,4714500.0
5919,661500.0
5920,1530900.0
5921,9849000.0
5922,567000.0
5923,756000.0
5924,1688400.0
5925,1902600.0
5926,869400.0
5927,4620000.0
5928,1746200.0
5929,1143300.0
5930,420000.0
5931,651000.0
5932,2625000.0
5933,428400.0
5934,4243000.0
5935,6090000.0
5936,3465000.0
5937,1659000.0
5938,732900.0
5939,892500.0
5940,974400.0
5941,388500.0
5942,357000.0
5943,1155000.0
5944,1837500.0
5945,3360000.0
5946,627900.0
5947,564900.0
5948,525000.0
5949,2254400.0
5950,3675000.0
5951,1583400.0
5952,546000.0
5953,2782500.0
5954,3814600.0
5955,5460000.0
5956,3018600.0
5957,1846700.0
5958,1417500.0
5959,2375100.0
5960,966000.0
5961,3080700.0
5962,1541400.0
5963,5544000.0
5964,606900.0
5965,525000.0
5966,551200.0
5967,501900.0
5968,722400.0
5969,504000.0
5970,3009300.0
5971,682500.0
5972,3024000.0
5973,1890000.0
5974,2039100.0
