,property_type,tenure,built_year,size_sqft,lat,lng,subzone,num_rooms,dist_mrt,dist_pri,dist_mall
2063,1,0,3.0,527,1.27944335,103.84735334399925,7593629.787234043,2.0,0.07783568614138144,0.228921912915023,0.07595494911681527
2064,1,0,4.0,527,1.304855,103.77377633404797,1974018.75,2.0,0.2191419828911365,0.3458375127366294,0.2160224518463608
2065,1,2,4.0,474,1.31735885,103.83802909608715,2757613.0662020906,2.0,0.13491367061989792,0.09003477715958978,0.1535924674282208
2066,0,0,1.0,721,1.3557437,103.8713719,3301209.1836734693,4.0,0.14189069419304126,0.12374307908587714,0.14786485159723262
2067,0,0,3.0,775,1.4170170999999998,103.84503465472268,1245995.1923076923,4.0,0.32460759784610693,0.16851552331817996,0.1095717322987301
2068,1,0,4.0,3616,1.29841635,103.85717773862802,3338418.4331797236,11.0,0.06687462790220061,0.14964603929350806,0.04300386684688424
2069,0,0,2.0,1205,1.3359523,103.9389362608958,1051038.888888889,5.0,0.18067403991222006,0.07976909245991744,0.3750813769790507
2070,1,0,4.0,890,1.369097,103.833145230925,2479466.25,6.0,0.11115438258866879,0.1441602416370872,0.36174969786925604
2071,1,2,4.0,731,1.3162896000000002,103.8405759660977,2757613.0662020906,4.0,0.12684353887636,0.14200361516560525,0.08753898109022727
2072,0,0,1.0,1592,1.35147475,103.88324188555951,1933913.698630137,7.0,0.23903021109219186,0.06294528571855675,0.13586053972812429
2073,1,0,2.0,1174,1.431312,103.78609353639844,1204784.9315068494,6.0,0.136308339571927,0.04391376373025647,0.10614661050926795
2074,0,0,1.0,1615,1.35436065,103.72119733498408,678894.8717948718,7.0,0.2717615474568633,0.19979453123090005,0.32088844929424637
2075,1,0,4.0,1195,1.28715825,103.79213778715592,1931245.7142857143,6.0,0.26604742679199134,0.4100824887829219,0.3145066466748382
2076,0,0,3.0,990,1.40303015,103.91706444199409,949626.8115942029,5.0,0.37032760109599133,0.11158980355711343,0.10676345560981396
2077,0,0,2.0,1517,1.4027297,103.7502941,743977.0491803279,6.0,0.15933540869873916,0.09765513875732613,0.15232779491770798
2078,1,2,4.0,775,1.3058321,103.8382586,3692170.0,4.0,0.15082680846857127,0.3669818732325785,0.07675744856299979
2079,1,2,4.0,958,1.3123637,103.80327091227252,2748468.389057751,5.0,0.1751666563424633,0.27046289831151404,0.22488895152722235
2080,1,0,4.0,495,1.29988105,103.88811428633838,4979235.306122449,2.0,0.22666283362173378,0.31385353083143114,0.3251468928703614
2081,0,0,1.0,742,1.3587795,103.94728457986426,824759.2920353982,3.0,0.20927849493345851,0.06847610940831156,0.1390546817952673
2082,0,0,1.0,1249,1.37013915,103.89135337373165,4217748.484848484,6.0,0.04045077366760254,0.12263887339129512,0.09488910926620547
2083,2,2,1.0,7300,1.3313793,103.9427655,1715752.7777777778,16.0,0.14773639836911348,0.10712558061852985,0.39184298811873847
2084,1,0,4.0,721,1.3707978,103.9469571,1437561.3207547169,3.0,0.0861121287256919,0.12953907508218895,0.08782655247540053
2085,1,0,2.0,1076,1.2665537,103.81519184203198,4255261.49068323,4.0,0.1728580268180986,0.3237427281245636,0.14463509998229512
2086,1,2,4.0,667,1.3123637,103.80327091227252,2748468.389057751,3.0,0.1751666563424633,0.27046289831151404,0.22488895152722235
2087,0,0,3.0,990,1.3816443,103.89594139483351,1350540.625,5.0,0.08178084670678132,0.03450243363863341,0.18545868813300076
2088,1,2,4.0,775,1.3058321,103.8382586,3692170.0,4.0,0.15082680846857127,0.3669818732325785,0.07675744856299979
2089,1,0,4.0,893,1.3252767,103.9326308,1715752.7777777778,5.0,0.30509135816710303,0.13458128689492688,0.08703507164546939
2090,1,2,4.0,2045,1.3005809,103.89939364290174,2952347.7366255145,9.0,0.35120382072370676,0.13357218809019292,0.10326329814155465
2091,0,0,1.0,818,1.3051251499999998,103.91266153847155,2952347.7366255145,4.0,0.4287811559827859,0.03418900337130071,0.2097423608624455
2092,1,2,4.0,624,1.3578152,103.88106448575482,2366474.4,2.0,0.12428142520488852,0.24207301338977463,0.1234440086562784
2093,0,0,3.0,1238,1.3997054,103.89091928493724,1140100.5813953488,6.0,0.24786933713688133,0.13416737328346823,0.23888738104372037
2094,1,2,0.0,1140,1.3123251,103.9237448,6542116.267942584,5.0,0.3736171372525962,0.20241094403515794,0.3761513408666924
2095,0,0,1.0,1313,1.35251665,103.75360894426125,1101245.652173913,5.0,0.14291436632497934,0.04269664462039145,0.1375244379712524
2096,1,2,4.0,1711,1.3443339,103.8786904,2091318.0693069308,8.0,0.06250447868961367,0.08500442478561102,0.2449042143099594
2097,0,0,2.0,1238,1.4297887500000002,103.79241251000062,1074079.7872340425,5.0,0.06735188072801422,0.04839466467365284,0.06278212110940835
2098,1,0,4.0,678,1.3386555,103.86956677011077,1513006.896551724,3.0,0.03549696804064291,0.1845659180927508,0.19687395073955483
2099,0,0,1.0,1259,1.3382518,103.85932401944444,558883.3333333334,5.0,0.3103460632755076,0.09991964222134879,0.30922429686026554
2100,0,0,1.0,882,1.36989185,103.85943216489414,608030.612244898,4.0,0.26553513762829956,0.15189020955649213,0.20455270835488937
2101,1,2,4.0,1722,1.2963944,103.89101386970906,4979235.306122449,8.0,0.33132456399143656,0.3578429620774772,0.34777432015221815
2102,2,2,1.0,3500,1.3460788,103.8836689,3451716.6666666665,11.0,0.13379289300457464,0.11176217376286418,0.24796337747639666
2103,0,0,3.0,731,1.3979736,103.89746263492816,712570.4761904762,4.0,0.17660789706844426,0.09814052839898615,0.17773013522995018
2104,1,0,4.0,1098,1.28301625,103.83988698554164,2491293.220338983,5.0,0.07383225954219695,0.19863030811538615,0.0825305208524024
2105,0,0,3.0,1291,1.4165054,103.8436255,1245995.1923076923,7.0,0.287356832112297,0.14243646500677054,0.08105383151001841
2106,0,0,1.0,732,1.3362868,103.8480895,954633.8461538461,4.0,0.09882001924423961,0.044683607667092326,0.11944197825376267
2107,0,0,2.0,1324,1.4309927,103.7911499,1074079.7872340425,6.0,0.11145936488506543,0.04871076942282231,0.07607680026165686
2108,0,0,1.0,1119,1.33278875,103.86657816547768,1710526.851851852,5.0,0.08308988616580618,0.05131674794029499,0.059031768342340876
2109,1,0,3.0,1033,1.28099045,103.85274051881804,5976525.806451613,4.0,0.04053395297963461,0.3821263864089784,0.03466693271326641
2110,0,0,3.0,1001,1.3095995,103.78404524621212,859656.1904761905,5.0,0.15277017748782853,0.20572689281693957,0.14284634806352192
2111,1,0,3.0,1765,1.28221375,103.80326062094298,1743313.043478261,5.0,0.26479030258155983,0.22154607650535635,0.14607036658807054
2112,0,0,2.0,1571,1.33412555,103.90812306443011,1258711.0,7.0,0.023217861691902233,0.12556313434719146,0.566226585041467
2113,1,0,4.0,527,1.28715825,103.79213778715592,1931245.7142857143,2.0,0.26604742679199134,0.4100824887829219,0.3145066466748382
2114,1,2,4.0,1173,1.3159484,103.8575892,1613163.358778626,7.0,0.10653667987457555,0.1639302290899471,0.13265707648258884
2115,0,0,1.0,947,1.2845581,103.8319423,1156947.3684210526,3.0,0.13942811494349308,0.16185098187458746,0.1364008987672553
2116,1,0,4.0,474,1.3271094,103.7964042,4861505.4878048785,2.0,0.10091214710303541,0.2843565830923989,0.31713709239147364
2117,2,2,4.0,4717,1.30062,103.892783,4979235.306122449,8.0,0.23533813468620146,0.24765673853761916,0.24806889869359533
2118,1,0,3.0,753,1.3288481,103.86903884851766,1843266.6666666667,2.0,0.06764739096269383,0.12237225238705103,0.07842849081299087
2119,0,0,1.0,1130,1.2878832999999998,103.80775909450948,817130.4347826086,5.0,0.18453263952789034,0.2107506154729951,0.07049221178295681
2120,2,2,3.0,4500,1.34602025,103.86719776832936,7908851.3513513515,9.0,0.16099158646095632,0.08332273869815615,0.18509429863331278
2121,0,0,1.0,731,1.33397915,103.92518715710796,1715752.7777777778,4.0,0.19460261205319745,0.11231921687677109,0.24918860119141004
2122,0,0,1.0,1312,1.3681420000000002,103.95258954832406,1437561.3207547169,5.0,0.1584598327077185,0.04423146988178728,0.14115539308266556
2123,0,0,2.0,2034,1.44210615,103.78733544142436,751558.4415584416,10.0,0.16297318660910187,0.027574674466136446,0.09644485675090513
2124,1,0,4.0,872,1.3982945,103.87489037114084,1010409.375,5.0,0.5830845353456064,0.14928183783021418,0.18547121725321802
2125,1,0,3.0,2164,1.23962095,103.83771301051394,15401507.434944239,7.0,0.8209398536988103,1.0,0.7942292659656158
2126,1,2,4.0,592,1.3159484,103.8575892,1613163.358778626,2.0,0.10653667987457555,0.1639302290899471,0.13265707648258884
2127,2,0,2.0,3200,1.3793717,103.944838,1162804.938271605,13.0,0.20771471169711145,0.28238689226655184,0.08103908499488408
2128,0,0,1.0,1119,1.32104245,103.85903800991451,1002271.5789473684,5.0,0.08546392638498869,0.046561450995185785,0.27847803969426554
2129,1,2,3.0,753,1.3396406,103.76978116032302,4856000.0,4.0,0.16348129172730314,0.09980785681517006,0.18696625904858696
2130,0,0,2.0,1259,1.3752405,103.73748721142093,670167.5675675676,5.0,0.32950087470636885,0.14092098793655836,0.07670734032200155
2131,1,2,4.0,2411,1.29410615,103.83673469533848,3911728.6195286196,8.0,0.1768353262335657,0.35796648680856424,0.13192958162991172
2132,2,0,4.0,6211,1.36703,103.88996647282468,4217748.484848484,12.0,0.13108461319557915,0.1974102670775587,0.16861344600177697
2133,1,2,3.0,2131,1.31352905,103.80181751471908,2748468.389057751,7.0,0.14921933885181268,0.26779170880998104,0.19594433604261008
2134,1,0,4.0,1399,1.28301625,103.83988698554164,2491293.220338983,7.0,0.07383225954219695,0.19863030811538615,0.0825305208524024
2135,1,2,4.0,570,1.310429,103.80282102340084,3203207.1625344353,3.0,0.17902113332985325,0.304699423553906,0.208274296975038
2136,1,1,3.0,883,1.3252068,103.8084772,4861505.4878048785,4.0,0.05990307087111236,0.12087364204879604,0.5395511244309369
2137,0,0,2.0,1184,1.39866725,103.9085652337302,775370.1923076923,5.0,0.39925580834571744,0.05453722735647254,0.1681072817337166
2138,1,2,4.0,958,1.3123637,103.80327091227252,2748468.389057751,5.0,0.1751666563424633,0.27046289831151404,0.22488895152722235
2139,0,0,3.0,1001,1.35961525,103.93998172378726,824759.2920353982,5.0,0.3820007066698704,0.11331150534361019,0.1738120927780938
2140,1,2,1.0,1300,1.2809705999999998,103.84689714882104,2040471.0526315789,5.0,0.054589939148383795,0.239976906476151,0.10962464031684532
2141,1,0,3.0,2379,1.2796949,103.85520734773723,5976525.806451613,8.0,0.06302122857408035,0.43583798143926183,0.04601392289999276
2142,1,2,4.0,1884,1.3393381,103.7638932,1825307.5376884423,9.0,0.32179370106261795,0.09572929689288918,0.34581238200352016
2143,1,0,3.0,1270,1.29312325,103.8198389700099,1926300.0,5.0,0.12479620100995605,0.12713975650380815,0.2782285549911034
2144,0,0,2.0,1033,1.3341551,103.7225482,1136998.780487805,6.0,0.2751443104427629,0.1708328509343715,0.06945735329777998
2145,0,0,3.0,1001,1.39741065,103.88134762712414,1010409.375,5.0,0.410767752438697,0.2194773886628276,0.21344106507318336
2146,1,0,4.0,603,1.36679605,103.8865753660334,2366474.4,2.0,0.18211909024502754,0.15783689145875174,0.20476984132709514
2147,1,0,3.0,463,1.35997325,103.83003857627617,3883643.023255814,2.0,0.11683716457023717,0.35980085424943076,0.1511635133617007
2148,1,2,4.0,775,1.3260123,103.8500626,2037416.4502164503,3.0,0.19044094909530768,0.1547670663042911,0.10333124692993037
2149,1,0,4.0,495,1.28617715,103.83955002171584,2491293.220338983,2.0,0.15882370274577406,0.2859592567915459,0.09568109348546938
2150,1,0,4.0,521,1.3859375,103.8344656879244,2264016.748768473,2.0,0.03516987786551818,0.19609030453004075,0.49929836216761814
2151,1,0,2.0,1130,1.29602935,103.87249047276028,3174633.3333333335,4.0,0.19750380122735534,0.4710718101765043,0.20444414025496316
2152,1,2,4.0,829,1.3101838,103.8359137,6857092.0,4.0,0.07909663803018487,0.23744214061914837,0.10464257023113625
2153,1,2,4.0,2368,1.3101838,103.8359137,6857092.0,8.0,0.07909663803018487,0.23744214061914837,0.10464257023113625
2154,2,0,2.0,3300,1.3475397,103.8817369,3451716.6666666665,15.0,0.14123868980327647,0.10990051544837072,0.18679916608263494
2155,1,2,4.0,2325,1.3005809,103.89939364290174,2952347.7366255145,9.0,0.35120382072370676,0.13357218809019292,0.10326329814155465
2156,0,0,4.0,980,1.38880665,103.8696866241516,1010409.375,5.0,0.65199280271179,0.12879049085034097,0.036878797847614025
2157,0,0,1.0,990,1.33297115,103.93261245598048,1715752.7777777778,6.0,0.09751983180890728,0.03425853453541119,0.20770083673930873
2158,1,2,4.0,474,1.3123637,103.80327091227252,2748468.389057751,2.0,0.1751666563424633,0.27046289831151404,0.22488895152722235
2159,1,0,4.0,474,1.3271094,103.7964042,4861505.4878048785,2.0,0.10091214710303541,0.2843565830923989,0.31713709239147364
2160,1,0,4.0,733,1.3859375,103.8344656879244,2264016.748768473,5.0,0.03516987786551818,0.19609030453004075,0.49929836216761814
2161,0,0,1.0,1420,1.3412341,103.8454687,773192.0634920635,8.0,0.040192787167636274,0.11296499369335596,0.26881728724945037
2162,1,0,4.0,1668,1.3171376,103.75970123067364,3010745.6,10.0,0.15681109071622276,0.12058973285425738,0.15089313475486157
2163,1,2,4.0,807,1.29410615,103.83673469533848,3911728.6195286196,4.0,0.1768353262335657,0.35796648680856424,0.13192958162991172
2164,0,0,1.0,635,1.3237658,103.8553635,2037416.4502164503,3.0,0.20695400186494242,0.08002691979231992,0.2617510690803338
2165,0,0,3.0,1055,1.38971025,103.7698510321388,907155.5555555555,6.0,0.3592678888288851,0.09902865138878376,0.15754337867596435
2166,0,0,1.0,1292,1.30481515,103.91860152876517,2952347.7366255145,5.0,0.4629446714323152,0.02695677577861351,0.37361509017144273
2167,1,2,3.0,1173,1.3049424,103.9032428,2056186.4864864864,5.0,0.39402651221678087,0.07793533796916129,0.043441927425218026
2168,1,0,4.0,484,1.3116278,103.79388546155636,2730714.285714286,2.0,0.06863288962554438,0.30583289156621546,0.04513184134837203
2169,1,0,3.0,753,1.27468965,103.84436612952828,3450720.9677419355,2.0,0.06122467564890965,0.12732975838293978,0.07880514017177978
2170,0,0,1.0,947,1.2845581,103.8319423,1156947.3684210526,3.0,0.13942811494349308,0.16185098187458746,0.1364008987672553
2171,0,0,3.0,1291,1.3997063,103.88879840590312,1140100.5813953488,7.0,0.28069513191984286,0.1331986666886052,0.2710926109796233
2172,1,0,4.0,1582,1.3113226999999998,103.85247580094573,2314576.6666666665,10.0,0.07748987742001798,0.05261443296390453,0.0995864652816195
2173,1,0,4.0,732,1.29636395,103.857202171856,4670638.333333333,4.0,0.09163106883406255,0.14977883813849294,0.020667929422134655
2174,0,0,2.0,1184,1.45053225,103.82215585030552,635668.75,5.0,0.06838106716024006,0.044801109358570346,0.0982392994053183
2175,1,1,4.0,936,1.3306509,103.7670572,4171107.6923076925,5.0,0.3618369490658036,0.18950814864909557,0.3826388609601416
2176,0,0,2.0,1313,1.434018,103.799405,615553.6458333334,5.0,0.18136392497905407,0.046696106463465496,0.15369787262242698
2177,1,0,4.0,797,1.3116278,103.79388546155636,2730714.285714286,4.0,0.06863288962554438,0.30583289156621546,0.04513184134837203
2178,1,2,4.0,936,1.310429,103.80282102340084,3203207.1625344353,5.0,0.17902113332985325,0.304699423553906,0.208274296975038
2179,1,0,4.0,700,1.2739587,103.84363531310518,3596243.4782608696,4.0,0.08891594394725338,0.11531587594928606,0.1066950781196073
2180,1,0,4.0,624,1.29988105,103.88811428633838,4979235.306122449,3.0,0.22666283362173378,0.31385353083143114,0.3251468928703614
2181,1,2,4.0,732,1.3120762,103.8040548,2820364.150943396,4.0,0.16922057675233101,0.2673693305429837,0.24480466485041824
2182,1,2,4.0,1539,1.31735885,103.83802909608715,2757613.0662020906,7.0,0.13491367061989792,0.09003477715958978,0.1535924674282208
2183,0,0,3.0,1076,1.2890272,103.81637873897068,2180752.830188679,5.0,0.017831578485361595,0.09351386775252533,0.30998526635898843
2184,1,0,4.0,520,1.3859375,103.8344656879244,2264016.748768473,2.0,0.03516987786551818,0.19609030453004075,0.49929836216761814
2185,0,0,2.0,1206,1.38033145,103.93534779612897,1162804.938271605,6.0,0.4236953435672806,0.11870393411158554,0.19012503906339065
2186,1,0,4.0,1528,1.3124025,103.84117158557598,2757613.0662020906,8.0,0.08486938982647782,0.1881845680796775,0.1496394737996786
2187,0,0,1.0,764,1.34947165,103.71715913151544,678894.8717948718,4.0,0.1728672881298569,0.09014866040577825,0.1488537785109858
2188,1,0,3.0,3380,1.23962095,103.83771301051394,15401507.434944239,9.0,0.8209398536988103,1.0,0.7942292659656158
2189,0,0,1.0,1539,1.33427655,103.91208623381178,1258711.0,7.0,0.09848838468455477,0.09606178478116488,0.5324094421256998
2190,1,2,3.0,2476,1.31123915,103.82815366202816,4841656.521739131,9.0,0.24406533212391063,0.2817717380917748,0.13121660661696957
2191,2,1,1.0,8000,1.3257005,103.948629,2053896.1165048543,13.0,0.07228250837478371,0.24198722295816444,0.45217137641290905
2192,1,0,4.0,1206,1.29988105,103.88811428633838,4979235.306122449,5.0,0.22666283362173378,0.31385353083143114,0.3251468928703614
2193,1,2,4.0,1378,1.3159611,103.836848,2757613.0662020906,8.0,0.10182023445215371,0.09117075621009825,0.18952142918797438
2194,3,2,1.0,4500,1.32951085,103.76599463220242,4171107.6923076925,9.0,0.38828789248456613,0.22211813948587408,0.40682719246024995
2195,0,0,3.0,969,1.43200585,103.80079993797892,1074079.7872340425,5.0,0.23069585234940085,0.10973519969097655,0.19188789776705212
2196,1,0,4.0,915,1.3271094,103.7964042,4861505.4878048785,5.0,0.10091214710303541,0.2843565830923989,0.31713709239147364
2197,1,2,4.0,1034,1.2982562,103.88623159951769,4979235.306122449,6.0,0.23560295549836457,0.3627379551757744,0.28838091147053074
2198,1,0,4.0,635,1.3859375,103.8344656879244,2264016.748768473,4.0,0.03516987786551818,0.19609030453004075,0.49929836216761814
2199,2,1,1.0,5000,1.3242171,103.800479,4861505.4878048785,10.0,0.17293469858385394,0.22810203384016206,0.39781179712843984
2200,0,0,1.0,1410,1.3459934,103.85691565075236,999163.2911392405,6.0,0.2533323180503344,0.10321944195070734,0.25838433195158267
2201,1,2,4.0,1055,1.310429,103.80282102340084,3203207.1625344353,6.0,0.17902113332985325,0.304699423553906,0.208274296975038
2202,1,2,4.0,818,1.3123637,103.80327091227252,2748468.389057751,4.0,0.1751666563424633,0.27046289831151404,0.22488895152722235
2203,1,0,4.0,635,1.3386555,103.86956677011077,1513006.896551724,3.0,0.03549696804064291,0.1845659180927508,0.19687395073955483
2204,1,2,4.0,614,1.310429,103.80282102340084,3203207.1625344353,3.0,0.17902113332985325,0.304699423553906,0.208274296975038
2205,1,2,4.0,936,1.310429,103.80282102340084,3203207.1625344353,5.0,0.17902113332985325,0.304699423553906,0.208274296975038
2206,1,0,4.0,614,1.3533168,103.7896255,2251549.350649351,3.0,0.5001827888758568,0.5593385199535671,0.4289635342982673
2207,1,2,4.0,1432,1.30364895,103.82569707868404,5850574.468085106,4.0,0.05822170995951189,0.3439841000755264,0.05986708396527212
2208,1,0,4.0,3274,1.29841635,103.85717773862802,3338418.4331797236,11.0,0.06687462790220061,0.14964603929350806,0.04300386684688424
2209,1,0,3.0,2530,1.24114335,103.83961897005884,15401507.434944239,9.0,0.8161208173169368,0.9562401547840264,0.787917210850277
2210,1,2,4.0,710,1.3455515,103.8815143,2091318.0693069308,4.0,0.08871025608909802,0.15309269853081242,0.23544072363728744
2211,1,2,1.0,3500,1.3196642,103.92376598402689,6542116.267942584,10.0,0.2933884228993139,0.0,0.20737992223720877
2212,1,0,4.0,1044,1.3404645,103.88373309629344,1825863.8655462186,6.0,0.1094361569147111,0.16974710964623127,0.38802191312009604
2213,1,2,3.0,549,1.30483465,103.837707431439,3692170.0,2.0,0.12771703234511406,0.39064169686495187,0.04938383330842459
2214,0,0,2.0,1281,1.3978363,103.75101177471556,743977.0491803279,6.0,0.09651809886042823,0.024220855372209332,0.11103869456109032
2215,1,0,4.0,624,1.30010805,103.84667445597408,2051387.6923076923,2.0,0.0326592220828488,0.16320918730979725,0.049686904059990794
2216,1,2,3.0,355,1.2972719,103.83672098612575,4024783.3333333335,2.0,0.10177944574061533,0.3861242361564165,0.11112485622077171
2217,0,0,2.0,1110,1.3808858000000002,103.7411072482195,670167.5675675676,5.0,0.1484351640258227,0.08482693150317526,0.10939557743414818
2218,1,0,4.0,560,1.3027702,103.8694351,3174633.3333333335,2.0,0.1582232056767473,0.3359543548174317,0.0947369669812886
2219,1,2,4.0,752,1.31730585,103.83260746060152,4043863.5164835164,4.0,0.19160385738096422,0.07893096372241318,0.28155172320840527
2220,1,1,4.0,936,1.3306509,103.7670572,4171107.6923076925,5.0,0.3618369490658036,0.18950814864909557,0.3826388609601416
2221,0,0,2.0,1119,1.3801142,103.7419151640001,666263.3333333334,5.0,0.1553105450276636,0.06005595766130043,0.10312016173333524
2222,0,0,1.0,1518,1.34911275,103.72897574067169,752569.5652173914,5.0,0.20593976029260172,0.210923352164859,0.4533987003359063
2223,0,0,2.0,925,1.2931515999999998,103.81071216148337,1089991.836734694,5.0,0.12954956411768895,0.11183217441842247,0.19797539588199825
2224,1,0,4.0,592,1.3031066,103.83293253725688,4182877.272727273,2.0,0.1818735944138378,0.40758031823959506,0.018979663102149685
2225,1,0,4.0,1302,1.3252767,103.9326308,1715752.7777777778,7.0,0.30509135816710303,0.13458128689492688,0.08703507164546939
2226,1,0,4.0,1173,1.3027702,103.8694351,3174633.3333333335,5.0,0.1582232056767473,0.3359543548174317,0.0947369669812886
2227,0,0,4.0,958,1.4349279,103.8452818,1095748.051948052,5.0,0.31348846297503596,0.1956755429128611,0.3099951648216438
2228,0,0,1.0,797,1.3649643500000002,103.85520591304936,1161665.4545454546,5.0,0.20198305712425715,0.11810122050169117,0.22595078543930894
2229,0,0,1.0,1119,1.35060525,103.93938596696066,904800.6711409396,5.0,0.13862996411120687,0.07786498044364355,0.07987139015695754
2230,0,0,2.0,1098,1.3346296,103.8557810711986,811906.6666666666,5.0,0.22886581676357423,0.0739832824567664,0.2125910559272096
2231,1,0,4.0,969,1.28715825,103.79213778715592,1931245.7142857143,5.0,0.26604742679199134,0.4100824887829219,0.3145066466748382
2232,1,0,4.0,743,1.4417104,103.82765897017129,1794092.7083333333,4.0,0.06514833840243747,0.21128823166767757,0.07672760295203385
2233,1,0,4.0,732,1.3859375,103.8344656879244,2264016.748768473,4.0,0.03516987786551818,0.19609030453004075,0.49929836216761814
2234,1,2,4.0,1431,1.3162896000000002,103.8405759660977,2757613.0662020906,5.0,0.12684353887636,0.14200361516560525,0.08753898109022727
2235,1,2,4.0,1195,1.318947,103.8475449,2757613.0662020906,7.0,0.10702577890925348,0.06589749250124204,0.0993174242714809
2236,2,2,1.0,3388,1.3196642,103.92376598402689,6542116.267942584,8.0,0.2933884228993139,0.0,0.20737992223720877
2237,1,0,4.0,807,1.2739587,103.84363531310518,3596243.4782608696,4.0,0.08891594394725338,0.11531587594928606,0.1066950781196073
2238,1,2,4.0,635,1.3443339,103.8786904,2091318.0693069308,3.0,0.06250447868961367,0.08500442478561102,0.2449042143099594
2239,1,0,4.0,3616,1.29841635,103.85717773862802,3338418.4331797236,10.0,0.06687462790220061,0.14964603929350806,0.04300386684688424
2240,0,0,2.0,1184,1.3423223,103.69787199160588,665005.7471264368,5.0,0.12753804446181274,0.07190700894553818,0.026088908697794965
2241,0,0,1.0,914,1.38122065,103.8801741,910182.3529411765,5.0,0.35143386396948173,0.08274116521510838,0.10170120973176985
2242,1,2,4.0,1130,1.3131859,103.8996932,2082852.205882353,7.0,0.20094661089469498,0.08635633977147482,0.14414687786354707
2243,1,0,3.0,8310,1.2761249,103.8532534,5976525.806451613,8.0,0.03558971561746481,0.36870250160209206,0.131421254730429
2244,1,2,3.0,1851,1.38010175,103.82794410637167,2264016.748768473,8.0,0.255136856733965,0.23579058779544215,0.545175649663831
2245,1,0,4.0,958,1.3660231,103.77507192428756,2683569.565217391,3.0,0.22817799171532974,0.19134219913363645,0.2626669407465182
2246,1,0,3.0,452,1.277361,103.84933771170438,7593629.787234043,2.0,0.09870126777012657,0.2640779815269783,0.09631665383560417
2247,1,2,4.0,1227,1.3455515,103.8815143,2091318.0693069308,7.0,0.08871025608909802,0.15309269853081242,0.23544072363728744
2248,1,0,3.0,1130,1.36315395,103.88537251341558,2366474.4,6.0,0.07953429440573831,0.20074462815231744,0.1010294362462456
2249,0,0,1.0,1410,1.35249535,103.88374515,1933913.698630137,5.0,0.20938963453006745,0.0778125228615113,0.13940668160487177
2250,0,0,1.0,1291,1.3751553,103.8800744,910182.3529411765,5.0,0.3472482933546609,0.09251815245425632,0.022351178108442088
2251,2,2,2.0,3200,1.3230833,103.7712763,4171107.6923076925,13.0,0.26960915245980194,0.21053380272656144,0.2920061606618193
2252,1,0,4.0,517,1.3659704499999998,103.87028671064984,3301209.1836734693,2.0,0.4159890767983209,0.16786138694987016,0.14009097300903522
2253,0,0,2.0,1313,1.3961947,103.9026012527652,712570.4761904762,5.0,0.2262414895616353,0.08925014579661918,0.1193621329552949
2254,1,2,4.0,1711,1.3443339,103.8786904,2091318.0693069308,8.0,0.06250447868961367,0.08500442478561102,0.2449042143099594
2255,1,0,3.0,872,1.37035665,103.8485357761894,1257518.1818181819,4.0,0.028627183516434535,0.10747269445617819,0.026013451661422774
2256,1,2,4.0,732,1.3162896000000002,103.8405759660977,2757613.0662020906,4.0,0.12684353887636,0.14200361516560525,0.08753898109022727
2257,1,2,4.0,657,1.310429,103.80282102340084,3203207.1625344353,4.0,0.17902113332985325,0.304699423553906,0.208274296975038
2258,0,0,1.0,904,1.3479177,103.95638767538998,2958488.0,5.0,0.1500111747457522,0.16727893424604845,0.17902548936425033
2259,1,0,3.0,3154,1.3310043,103.8073633,8151515.662650603,8.0,0.12527811252338894,0.03878232963212281,0.43182695384839626
2260,0,0,1.0,1571,1.3667848,103.95604905599842,780368.5185185185,7.0,0.24774095417250613,0.11303970304283978,0.23290118561252945
2261,2,0,4.0,4510,1.36703,103.88996647282468,4217748.484848484,12.0,0.13108461319557915,0.1974102670775587,0.16861344600177697
2262,0,0,1.0,979,1.4241899,103.8449321,1095748.051948052,5.0,0.3022070272184048,0.07596337629503787,0.192742374671488
2263,0,0,2.0,1130,1.32784845,103.8601104805071,2037416.4502164503,5.0,0.2187804374053518,0.17475529749856403,0.2501550716492495
2264,2,2,1.0,6100,1.3732243,103.8299883,6005082.857142857,12.0,0.18276722455120928,0.11816725322495177,0.44163215774383147
2265,0,0,2.0,1657,1.37770445,103.94339306911866,1162804.938271605,6.0,0.20171630282932512,0.2317274409408782,0.04467617468417282
2266,1,2,1.0,8400,1.3460788,103.8836689,3451716.6666666665,9.0,0.13379289300457464,0.11176217376286418,0.24796337747639666
2267,0,0,1.0,1119,1.4144860499999998,103.8368710638626,669741.7582417582,5.0,0.12981265225184593,0.07143162891755173,0.15908150201285245
2268,1,0,4.0,1324,1.44002835,103.82774103667388,1794092.7083333333,6.0,0.09667212183146008,0.21869224997109613,0.09203665777291954
2269,0,0,4.0,1593,1.4342184,103.8445323,1095748.051948052,8.0,0.28668914548312685,0.18731189854697128,0.2817655925566711
2270,0,0,3.0,936,1.3092395,103.78569743583036,859656.1904761905,5.0,0.14808877135220683,0.21943699552941798,0.10032299225425266
2271,1,2,4.0,1249,1.3157947,103.8320962933791,4043863.5164835164,6.0,0.18348432367359943,0.11580792190312275,0.24222685371794778
2272,1,2,4.0,1195,1.3136277,103.8831086,1225914.5161290322,7.0,0.07471289358247327,0.13588860327375224,0.2856268274218586
2273,1,2,4.0,1969,1.3455515,103.8815143,2091318.0693069308,9.0,0.08871025608909802,0.15309269853081242,0.23544072363728744
